are 	679 863 697 874
a 	701 863 708 874
U.S. 	712 863 736 874
person 	741 863 780 874
(	784 863 788 874
including 	786 863 841 874
a 	844 863 852 874
resident	856 863 901 874
alien	513 875 543 885
)	539 875 544 885
, 	546 875 548 885
to 	552 875 564 885
provide 	567 875 612 885
your 	614 875 640 885
correct 	644 875 685 885
TIN	689 875 709 885
.	708 875 711 885
If 	527 889 537 899
you 	536 889 559 899
do 	562 889 578 899
not 	582 889 601 899
return 	604 889 638 899
Form 	642 889 672 899
W	677 889 689 899
-	688 889 693 899
9 	693 889 700 899
to 	701 889 715 899
the 	719 889 738 899
requester 	742 889 798 899
with 	800 889 823 899
a 	827 889 834 899
TIN	838 889 859 899
, 	859 889 861 899
you 	865 889 886 899
might	890 889 924 899
be 	514 901 529 910
subject 	532 901 575 910
to 	579 901 590 910
backup 	593 901 636 910
withholding	640 901 707 910
. 	708 901 711 910
See 	714 901 737 910
What 	739 901 771 910
is 	775 901 784 910
backup 	787 901 831 910
withholding	835 901 902 910
,	902 901 905 910
later	513 912 541 920
.	540 912 543 920
Form 	798 930 825 940
W	826 930 844 940
-	844 930 849 940
9 	849 930 859 940
(	862 930 866 940
Rev. 	866 930 887 940
10-2018	892 930 933 940
)	934 930 937 940

Form	56 57 85 63
W	93 41 133 63
-	125 41 143 63
9	139 41 163 63
Request 	389 43 470 58
for 	478 43 505 58
Taxpayer	512 43 604 58
Give 	802 50 837 60
Form 	840 50 875 59
to 	879 50 894 59
the	898 50 920 59
Identification 	299 61 432 74
Number 	439 61 518 74
and 	525 61 561 74
Certification	568 61 693 74
(	56 69 62 77
Rev. 	61 69 83 77
October 	86 69 128 77
2018	131 69 158 77
)	156 69 160 77
Department 	57 80 113 88
of 	116 80 126 88
the 	127 80 143 88
Treasury	144 80 187 88
requester	805 65 872 75
. 	872 65 873 74
Do 	880 65 899 74
not	903 65 927 74
send 	804 77 838 86
to 	841 77 856 86
the 	860 77 883 86
IRS	887 77 911 86
.	911 77 914 86
Internal 	58 88 92 96
Revenue 	96 88 136 96
Service	139 88 174 96
Go 	282 87 303 97
to 	306 87 319 97
www.irs.gov/FormW9 	321 87 456 97
for 	460 87 477 97
instructions 	481 87 554 97
and 	558 87 581 97
the 	584 87 604 97
latest 	608 87 642 97
information	646 87 717 97
.	718 87 720 97
1 	98 102 107 111
Name 	111 102 143 111
(	144 102 148 111
as 	148 102 160 111
shown 	163 102 196 111
on 	200 102 212 111
your 	215 102 238 111
income 	241 102 279 111
tax 	281 102 297 111
return	300 102 330 111
)	329 102 333 111
. 	334 102 336 111
Name 	339 102 370 111
is 	372 102 380 111
required 	384 102 426 111
on 	429 102 442 111
this 	445 102 463 111
line	467 102 484 111
; 	485 102 487 111
do 	490 102 504 111
not 	506 102 523 111
leave 	526 102 553 111
this 	556 102 574 111
line 	576 102 596 111
blank	597 102 627 111
.	626 102 628 111
Dean 	98 118 138 126
Robbins	139 118 197 126
2 	97 132 108 140
Business 	109 132 158 140
name	162 132 189 140
/	188 132 193 140
disregarded 	193 132 253 140
entity 	257 132 285 140
name	288 132 317 140
, 	317 132 319 140
if 	323 132 329 140
different 	331 132 373 140
from 	376 132 399 140
above	403 132 434 140
3 	98 164 107 173
Check 	111 164 145 173
appropriate 	148 164 207 173
box 	210 164 228 173
for 	232 164 246 173
federal 	249 164 283 173
tax 	287 164 302 173
classification 	305 164 371 173
of 	374 164 384 173
the 	387 164 403 173
person 	406 164 441 173
whose 	444 164 478 173
name 	482 164 509 173
is 	513 164 521 173
entered 	524 164 562 173
on 	566 164 579 173
line 	580 164 600 173
1. 	603 164 612 173
Check 	613 164 648 173
only 	651 164 673 173
one 	675 164 696 173
of 	699 164 710 173
the	711 164 728 173
following 	112 173 157 182
seven 	161 173 190 181
boxes	193 173 224 181
.	225 173 227 181
4 	741 163 753 172
Exemptions 	755 163 817 172
(	819 163 823 172
codes 	823 163 855 172
apply 	857 163 886 172
only 	888 163 910 172
to	912 163 924 172
certain 	743 173 780 181
entities	781 173 818 181
, 	819 173 821 181
not 	825 173 842 181
individuals	845 173 898 181
; 	899 173 901 181
see	904 173 924 181
instructions 	743 182 803 191
on 	807 182 819 191
page 	822 182 848 191
3	850 182 858 191
)	857 182 861 191
:	861 182 864 191
Individual	128 196 177 205
/	176 196 181 205
sole 	180 196 201 205
proprietor 	204 196 254 205
or	257 196 268 205
C 	311 195 322 202
Corporation	322 195 387 202
☐	290 189 304 200
☐	406 191 420 201
☐	105 192 119 203
☐	523 189 537 200
☐	642 191 655 201
☐	105 222 119 232
S 	426 195 437 203
Corporation	436 195 499 203
Partnership	544 194 605 202
Trust	659 195 692 201
/	686 195 693 201
estate	692 195 723 201
Exempt 	741 208 781 217
payee 	784 208 815 217
code 	817 208 842 217
(	844 208 848 217
if 	845 208 855 217
any	857 208 875 217
)	873 208 878 217
Exemption 	742 238 798 248
from 	801 238 824 248
FATCA 	828 238 864 248
reporting	868 238 913 248
code 	744 252 774 261
(	771 252 777 261
if 	775 252 783 261
any	784 252 804 261
)	801 252 807 261
single	127 205 161 214
-	158 205 162 214
member 	161 205 204 214
LLC	207 205 228 214
Limited 	127 224 166 233
liability 	168 224 204 233
company	206 224 254 233
. 	254 224 256 233
Enter 	260 224 287 233
the 	289 224 306 233
tax 	309 224 325 233
classification 	328 224 392 233
(	396 224 399 233
C	399 224 408 233
=	408 224 414 233
C 	414 224 423 233
corporation	426 224 484 233
, 	485 224 487 233
S	490 224 498 233
=	498 224 505 233
S 	505 224 512 233
corporation	516 224 574 233
, 	574 224 576 233
P	581 224 588 233
=	588 224 593 233
Partnership	595 224 653 233
) 	653 224 656 233
► 	659 224 668 233
0	691 223 704 230
Note	127 238 154 248
: 	154 238 158 248
Check 	159 238 193 248
the 	196 238 212 248
appropriate 	215 238 275 248
box 	277 238 296 248
in 	299 238 307 248
the 	311 238 327 248
line 	330 238 348 248
above 	351 238 382 248
for 	385 238 399 248
the 	402 238 418 248
tax 	421 238 437 248
classification 	440 238 505 248
of 	509 238 519 248
the 	522 238 538 248
single	541 238 571 248
-	571 238 575 248
member 	576 238 617 248
owner	621 238 653 248
. 	653 238 655 248
Do 	661 238 677 248
not 	679 238 696 248
check	699 238 730 248
LLC 	128 247 149 256
if 	152 247 160 256
the 	161 247 177 256
LLC 	180 247 201 256
is 	205 247 212 256
classified 	215 247 262 256
as 	266 247 277 256
a 	280 247 287 256
single	289 247 320 256
-	320 247 323 256
member 	325 247 367 256
LLC 	369 247 390 256
that 	392 247 413 256
is 	416 247 424 256
disregarded 	427 247 488 256
from 	492 247 514 256
the 	518 247 533 256
owner 	537 247 569 256
unless 	571 247 604 256
the 	608 247 624 256
owner 	627 247 659 256
of 	662 247 672 256
the 	674 247 691 256
LLC 	693 247 715 256
is	718 247 726 256
another 	128 257 166 266
LLC 	170 257 191 266
that 	193 257 214 266
is 	216 257 224 266
not 	228 257 245 266
disregarded 	248 257 309 266
from 	313 257 335 266
the 	339 257 355 266
owner 	359 257 389 266
for 	392 257 406 266
U.S. 	409 257 430 266
federal 	434 257 469 266
tax 	472 257 488 266
purposes	491 257 539 266
. 	539 257 541 266
Otherwise	544 257 597 266
, 	597 257 599 266
a 	602 257 609 266
single	612 257 642 266
-	642 257 646 266
member 	647 257 689 266
LLC 	692 257 712 266
that	715 257 735 266
is 	127 267 136 276
disregarded 	138 267 200 275
from 	203 267 226 275
the 	230 267 245 275
owner 	249 267 280 275
should 	283 267 317 275
check 	321 267 351 275
the 	354 267 370 275
appropriate 	373 267 432 275
box 	435 267 454 275
for 	457 267 471 275
the 	474 267 490 275
tax 	493 267 509 275
classification 	512 267 578 275
of 	581 267 592 275
its 	594 267 607 275
owner	609 267 642 275
.	641 267 643 275
☑ 	109 282 120 290
Other 	128 282 158 290
(	158 282 163 290
see 	163 282 181 290
instructions	183 282 242 290
)	242 282 245 290
☑	105 279 119 289
5 	98 295 108 304
Address 	110 294 154 303
(	157 294 161 303
number	160 294 199 303
, 	200 294 201 303
street	205 294 234 303
, 	234 294 236 303
and 	240 294 259 303
apt	262 294 279 303
. 	280 294 282 303
or 	285 294 296 303
suite 	298 294 323 303
no	326 294 338 303
.	340 294 341 303
) 	342 294 346 303
See 	348 294 368 303
instructions	371 294 430 303
.	430 294 432 303
448 	98 310 122 322
Bitterne 	128 310 181 322
Village	185 310 233 322
6 	98 324 108 332
City	112 324 133 332
, 	133 324 135 332
state	139 324 163 332
, 	163 324 166 332
and 	170 324 189 332
ZIP 	192 324 210 332
code	212 324 240 332
Bitterne 	98 340 153 351
Road	158 340 192 351
, 	195 340 197 351
Southampton	202 340 295 351
, 	296 340 299 351
SO18 	305 340 341 351
5EF	346 340 371 351
7 	96 353 106 362
List 	109 353 130 362
account 	132 353 173 362
number	176 353 216 362
(	215 353 219 362
s	218 353 224 362
) 	223 353 227 362
here 	230 353 252 362
(	254 353 259 362
optional	258 353 298 362
)	298 353 302 362
Part 	65 384 107 392
I 	104 384 108 392
Taxpayer 	147 382 219 395
Identification 	224 382 324 395
Number 	329 382 391 395
(	392 382 401 395
TIN	398 382 427 395
)	424 382 430 395
014552817308EUR	449 370 578 378
(	741 281 750 288
Applies 	742 281 775 288
to 	774 281 782 288
accounts 	783 281 817 288
maintained 	819 281 859 288
outside 	861 281 888 288
the 	891 281 902 288
U.S.	903 281 918 288
)	918 281 922 288
Requester's 	636 293 699 303
name 	701 293 730 303
and 	733 293 753 303
address 	755 293 796 303
(	799 293 802 303
optional	802 293 842 303
)	843 293 846 303
Enter 	57 398 89 409
your 	91 398 118 408
TIN 	120 398 140 408
in 	145 398 154 408
the 	158 398 177 408
appropriate 	181 398 247 408
box	251 398 273 408
. 	273 398 276 408
The 	279 398 302 408
TIN 	304 398 325 408
provided 	329 398 380 408
must 	384 398 413 408
match 	417 398 453 408
the 	456 398 475 408
name 	478 398 511 408
given 	514 398 545 408
on 	548 398 564 408
line 	567 398 587 408
1 	592 398 597 408
to 	601 398 613 408
avoid	617 398 649 408
backup 	58 409 101 420
withholding	104 409 171 420
. 	172 409 175 420
For 	179 409 198 420
individuals	202 409 262 420
, 	263 409 265 420
this 	270 409 291 420
is 	295 409 303 420
generally 	307 409 360 420
your 	363 409 388 420
social 	392 409 426 420
security 	429 409 475 420
number 	479 409 523 420
(	526 409 530 420
SSN	530 409 556 420
)	555 409 559 420
. 	560 409 563 420
However	567 409 619 420
, 	619 409 621 420
for 	626 409 641 420
a	645 409 651 420
resident 	60 421 104 431
alien	108 421 135 431
, 	136 421 138 431
sole 	143 421 166 431
proprietor	170 421 227 431
, 	228 421 230 431
or 	235 421 246 431
disregarded 	250 421 319 431
entity	323 421 355 431
, 	355 421 357 431
see 	361 421 383 431
the 	386 421 405 431
instructions 	408 421 475 431
for 	479 421 494 431
Part 	498 421 521 431
I	525 421 528 431
, 	529 421 531 431
later	536 421 562 431
. 	561 421 564 431
For 	569 421 588 431
other	592 421 622 431
entities	58 432 101 443
, 	100 432 102 443
it 	107 432 115 443
is 	118 432 127 443
your 	130 432 157 443
employer 	160 432 214 443
identification 	217 432 291 443
number 	295 432 340 443
(	342 432 346 443
EIN	346 432 365 443
)	366 432 369 443
. 	371 432 373 443
If 	378 432 385 443
you 	387 432 409 443
do 	413 432 428 443
not 	432 432 451 443
have 	455 432 482 443
a 	486 432 493 443
number	497 432 542 443
, 	541 432 543 443
see 	548 432 569 443
How 	572 432 599 443
to 	602 432 613 443
get 	617 432 636 443
a	640 432 646 443
TIN	58 444 79 452
, 	77 444 81 452
later	86 444 111 452
.	112 444 114 452
Note	56 458 88 468
: 	86 458 91 468
If 	94 458 103 468
the 	105 458 124 468
account 	127 458 174 468
is 	178 458 188 468
in 	191 458 201 468
more 	205 458 234 468
than 	237 458 263 468
one 	267 458 288 468
name	292 458 324 468
, 	325 458 327 468
see 	331 458 352 468
the 	356 458 374 468
instructions 	378 458 445 468
for 	449 458 464 468
line 	467 458 488 468
1. 	492 458 501 468
Also 	505 458 531 468
see 	535 458 555 468
What 	559 458 589 468
Name 	593 458 626 468
and	630 458 652 468
Number 	56 469 105 479
To 	108 469 122 479
Give 	126 469 152 479
the 	157 469 174 479
Requester 	178 469 238 479
for 	241 469 257 479
guidelines 	260 469 318 479
on 	323 469 337 479
whose 	340 469 379 479
number 	382 469 427 479
to 	430 469 441 479
enter	445 469 476 479
.	475 469 478 479
Social 	683 398 718 406
security 	721 398 765 406
number	768 398 810 406
058-09-9914	678 418 932 435
or	676 446 693 452
Employer 	682 457 737 466
identification 	740 457 810 466
number	814 457 856 466
Part 	63 503 102 511
II	102 503 110 511
Certification	147 503 242 511
Under 	58 518 94 529
penalties 	97 518 150 528
of 	153 518 165 528
perjury	168 518 208 528
, 	208 518 211 528
I 	215 518 219 528
certify 	222 518 258 528
that	261 518 284 528
:	284 518 287 528
1. 	58 532 68 543
The 	72 532 94 543
number 	98 532 143 543
shown 	146 532 184 543
on 	188 532 202 543
this 	206 532 227 543
form 	230 532 256 543
is 	260 532 270 543
my 	274 532 292 543
correct 	295 532 336 543
taxpayer 	339 532 390 543
identification 	394 532 467 543
number 	471 532 516 543
(	519 532 523 543
or 	523 532 535 543
I 	538 532 541 543
am 	544 532 563 543
waiting 	566 532 608 543
for 	612 532 627 543
a 	631 532 638 543
number 	642 532 686 543
to 	689 532 701 543
be 	705 532 720 543
issued 	724 532 761 543
to 	764 532 776 543
me	780 532 798 543
)	797 532 801 543
; 	802 532 804 543
and	808 532 831 543
2. 	58 544 69 555
I 	72 544 77 554
am 	79 544 98 554
not 	101 544 120 554
subject 	123 544 166 554
to 	169 544 181 554
backup 	184 544 227 554
withholding 	231 544 298 554
because	302 544 351 554
: 	351 544 355 554
(	357 544 362 554
a	361 544 369 554
) 	368 544 372 554
I 	375 544 379 554
am 	382 544 401 554
exempt 	404 544 448 554
from 	451 544 478 554
backup 	482 544 525 554
withholding	529 544 596 554
, 	596 544 598 554
or 	603 544 615 554
(	617 544 622 554
b	621 544 630 554
) 	628 544 632 554
I 	636 544 640 554
have 	643 544 671 554
not 	675 544 693 554
been 	697 544 726 554
notified 	730 544 773 554
by 	777 544 791 554
the 	795 544 813 554
Internal 	817 544 860 554
Revenue	864 544 914 554
Service 	73 555 116 567
(	119 555 123 566
IRS	122 555 143 566
) 	143 555 147 566
that 	150 555 173 566
I 	176 555 178 566
am 	183 555 201 566
subject 	204 555 247 566
to 	251 555 262 566
backup 	266 555 309 566
withholding 	313 555 379 566
as 	383 555 396 566
a 	401 555 407 566
result 	411 555 443 566
of 	447 555 459 566
a 	461 555 468 566
failure 	472 555 507 566
to 	511 555 522 566
report 	527 555 561 566
all 	565 555 577 566
interest 	581 555 624 566
or 	628 555 639 566
dividends	643 555 699 566
, 	700 555 702 566
or 	707 555 719 566
(	722 555 726 566
c	725 555 733 566
) 	732 555 735 566
the 	739 555 757 566
IRS 	761 555 782 566
has 	786 555 806 566
notified 	811 555 853 566
me 	857 555 875 566
that 	879 555 901 566
I 	905 555 907 566
am	911 555 929 566
no 	74 567 88 578
longer 	91 567 127 577
subject 	131 567 173 577
to 	177 567 188 577
backup 	192 567 235 577
withholding	238 567 306 577
; 	306 567 308 577
and	312 567 334 577
3. 	58 582 70 593
I 	71 582 76 593
am 	79 582 97 593
a 	101 582 109 593
U.S. 	112 582 135 593
citizen 	140 582 177 593
or 	181 582 193 593
other 	197 582 227 593
U.S. 	230 582 254 593
person 	258 582 298 593
(	302 582 307 593
defined 	306 582 349 593
below	353 582 388 593
)	383 582 391 593
; 	391 582 394 593
and	398 582 420 593
4. 	56 597 68 608
The 	72 597 94 608
FATCA 	100 597 139 608
code	142 597 172 608
(	172 597 176 608
s	174 597 181 608
) 	181 597 184 608
entered 	188 597 233 608
on 	236 597 250 608
this 	254 597 275 608
form 	279 597 305 608
(	308 597 313 608
if 	311 597 320 608
any	322 597 344 608
) 	342 597 347 608
indicating 	350 597 406 608
that 	410 597 433 608
I 	436 597 439 608
am 	443 597 461 608
exempt 	465 597 509 608
from 	512 597 538 608
FATCA 	543 597 584 608
reporting 	588 597 639 608
is 	644 597 653 608
correct	657 597 698 608
.	699 597 701 608
Certification 	58 612 130 623
instructions	135 612 203 623
. 	204 612 207 623
You 	210 612 231 623
must 	236 612 264 623
cross 	266 612 297 623
out 	300 612 318 623
item 	322 612 345 623
2 	348 612 356 623
above 	359 612 392 623
if 	396 612 403 623
you 	405 612 425 623
have 	429 612 456 623
been 	459 612 486 623
notified 	490 612 531 623
by 	535 612 548 623
the 	551 612 569 623
IRS 	572 612 592 623
that 	596 612 617 623
you 	620 612 640 623
are 	644 612 661 623
currently 	665 612 713 623
subject 	716 612 756 623
to 	760 612 771 623
backup 	775 612 815 623
withholding 	819 612 883 623
because	887 612 934 623
you 	58 624 78 634
have 	82 624 108 634
failed 	112 624 141 634
to 	144 624 155 634
report 	159 624 191 634
all 	195 624 207 634
interest 	211 624 252 634
and 	255 624 275 634
dividends 	279 624 333 634
on 	336 624 350 634
your 	353 624 378 634
tax 	381 624 398 634
return	402 624 433 634
. 	434 624 436 634
For 	441 624 460 634
real 	463 624 482 634
estate 	486 624 520 634
transactions	523 624 590 634
, 	592 624 594 634
item 	598 624 621 634
2 	625 624 632 634
does 	635 624 663 634
not 	666 624 684 634
apply	688 624 718 634
. 	719 624 721 634
For 	726 624 743 634
mortgage 	747 624 799 634
interest 	803 624 844 634
paid	848 624 871 634
,	873 624 875 634
acquisition 	59 634 117 645
or 	121 634 132 645
abandonment 	136 634 212 645
of 	216 634 227 645
secured 	230 634 273 645
property	278 634 325 645
, 	325 634 327 645
cancellation 	331 634 397 645
of 	400 634 411 645
debt	414 634 440 645
, 	440 634 443 645
contributions 	447 634 518 645
to 	522 634 533 645
an 	537 634 550 645
individual 	554 634 605 645
retirement 	611 634 666 645
arrangement 	669 634 739 645
(	743 634 746 645
IRA	746 634 766 645
)	764 634 768 645
, 	769 634 772 645
and 	776 634 796 645
generally	800 634 850 645
, 	850 634 853 645
payments	857 634 911 645
other 	59 646 88 656
than 	92 646 115 656
interest 	119 646 159 656
and 	163 646 183 656
dividends	187 646 239 656
, 	241 646 243 656
you 	246 646 266 656
are 	271 646 287 656
not 	291 646 308 656
required 	313 646 358 656
to 	362 646 373 656
sign 	376 646 398 656
the 	402 646 420 656
certification	423 646 487 656
, 	488 646 491 656
but 	493 646 512 656
you 	515 646 535 656
must 	539 646 567 656
provide 	570 646 612 656
your 	615 646 640 656
correct 	643 646 681 656
TIN	685 646 704 656
. 	705 646 707 656
See 	711 646 733 656
the 	736 646 754 656
instructions 	757 646 821 656
for 	825 646 840 656
Part 	843 646 865 656
II	867 646 875 656
, 	876 646 878 656
later	881 646 907 656
.	908 646 911 656
Sign	56 665 95 677
Signature 	124 671 183 679
of	181 671 195 679
Here 	56 678 98 687
U.S. 	124 681 149 690
person 	151 681 192 690
►	191 681 201 690
