-	190 731 195 740
9 	195 731 202 740
and 	205 731 227 740
its 	231 731 244 740
instructions	248 731 315 740
, 	315 731 318 740
such 	322 731 349 740
as 	353 731 367 740
legislation 	371 731 427 740
enacted	431 731 478 740
after 	87 742 113 751
they 	116 742 140 751
were 	143 742 171 751
published	176 742 232 751
, 	233 742 235 751
go 	239 742 254 751
to 	257 742 268 751
www.irs.gov/FormW9	272 742 397 751
.	397 742 401 751
Purpose 	88 759 162 771
of 	169 759 187 771
Form	193 759 240 771
An 	84 777 109 786
individual 	107 777 160 786
or 	164 777 176 786
entity 	179 777 211 786
(	214 777 218 786
Form 	218 777 248 786
W	251 777 264 786
-	264 777 268 786
9 	268 777 276 786
requester	280 777 334 786
) 	333 777 337 786
who 	340 777 365 786
is 	369 777 378 786
required 	383 777 429 786
to 	433 777 444 786
file 	448 777 465 786
an	468 777 482 786
information 	86 788 151 797
return 	156 788 190 797
with 	193 788 217 797
the 	221 788 239 797
IRS 	243 788 263 797
must 	266 788 296 797
obtain 	298 788 335 797
your 	338 788 364 797
correct 	368 788 408 797
taxpayer	411 788 462 797
identification 	88 797 161 807
number 	165 797 209 807
(	211 797 217 807
TIN	215 797 235 807
) 	234 797 239 807
which 	242 797 276 807
may 	280 797 305 807
be 	308 797 322 807
your 	325 797 352 807
social 	355 797 388 807
security 	392 797 437 807
number	441 797 486 807
(	86 808 91 818
SSN	91 808 116 818
)	116 808 120 818
, 	120 808 123 818
individual 	128 808 180 818
taxpayer 	185 808 236 818
identification 	239 808 312 818
number 	316 808 360 818
(	363 808 367 818
ITIN	366 808 389 818
)	390 808 394 818
, 	395 808 397 818
adoption	401 808 453 818
taxpayer 	87 818 138 828
identification 	140 818 215 828
number 	218 818 263 828
(	265 818 270 828
ATIN	269 818 296 828
)	298 818 301 828
, 	302 818 303 828
or 	308 818 320 828
employer 	323 818 377 828
identification 	380 818 454 828
number	458 818 502 828
(	86 829 92 838
EIN	90 828 111 838
)	110 828 115 838
, 	115 828 117 838
to 	121 828 133 838
report 	137 828 171 838
on 	174 828 189 838
an 	193 828 208 838
information 	211 828 276 838
return 	279 828 313 838
the 	316 828 335 838
amount 	338 828 382 838
paid 	386 828 411 838
to 	415 828 425 838
you	428 828 450 838
, 	451 828 453 838
or 	458 828 469 838
other	472 828 503 838
amount 	86 839 133 848
reportable 	135 839 194 848
on 	197 839 211 848
an 	215 839 229 848
information 	233 839 298 848
return	302 839 335 848
. 	336 839 338 848
Examples 	342 839 399 848
of 	402 839 415 848
information	417 839 483 848
returns 	88 850 128 859
include	130 850 174 859
, 	174 850 177 859
but 	180 850 199 859
are 	202 850 221 859
not 	225 850 243 859
limited 	246 850 284 859
to	289 850 300 859
, 	301 850 303 859
the 	307 850 325 859
following	329 850 381 859
.	381 850 384 859
• 	88 863 95 872
Form 	99 863 128 872
1099	133 863 161 872
-	161 863 165 872
INT 	166 863 187 872
(	189 863 192 872
interest 	192 863 235 872
earned 	239 863 279 872
or 	282 863 294 872
paid	298 863 323 872
)	322 863 325 872
Cat	406 893 425 899
. 	425 893 427 899
No. 	430 893 447 899
10231X	451 893 490 899
Date 	651 658 683 664
►	678 658 690 664
25.5.2012	713 650 878 670
• 	538 677 545 686
Form 	549 676 578 686
1099	582 676 610 686
-	611 676 615 686
DIV 	616 676 637 686
(	639 676 643 686
dividends	643 676 699 686
, 	699 676 702 686
including 	706 676 759 686
those 	762 676 795 686
from 	798 676 825 686
stocks 	829 676 867 686
or 	870 676 882 686
mutual	886 676 925 686
funds	537 687 571 695
)	567 687 575 695
• 	538 701 545 711
Form 	549 700 578 710
1099	584 700 611 710
-	612 700 616 710
MISC 	616 700 648 710
(	652 700 656 710
various 	656 700 697 710
types 	701 700 733 710
of 	736 700 749 710
income	751 700 794 710
, 	794 700 797 710
prizes	801 700 835 710
, 	837 700 838 710
awards	842 700 885 710
, 	885 700 888 710
or 	892 700 904 710
gross	908 700 939 710
proceeds	537 711 593 720
)	590 711 597 720
• 	539 724 546 733
Form 	549 724 580 733
1099	582 724 612 733
-	612 724 616 733
B 	616 724 625 733
(	629 724 632 733
stock 	632 724 664 733
or 	668 724 680 733
mutual 	684 724 722 733
fund 	726 724 752 733
sales 	756 724 786 733
and 	789 724 811 733
certain 	814 724 854 733
other	858 724 888 733
transactions 	538 735 610 744
by 	614 735 628 744
brokers	632 735 676 744
)	674 735 678 744
• 	540 748 546 758
Form 	550 748 579 758
1099	585 748 612 758
-	613 748 617 758
S 	617 748 625 758
(	628 748 632 758
proceeds 	632 748 687 758
from 	691 748 717 758
real 	722 748 741 758
estate 	745 748 781 758
transactions	785 748 856 758
)	856 748 860 758
• 	539 762 546 772
Form 	550 762 580 772
1099	584 762 613 772
-	613 762 617 772
K 	618 762 627 772
(	628 762 632 772
merchant 	634 762 688 772
card 	691 762 717 772
and 	720 762 743 772
third 	747 762 773 772
party 	776 762 806 772
network 	810 762 856 772
transactions	859 762 930 772
)	930 762 935 772
• 	540 776 547 785
Form 	550 776 580 785
1098 	585 776 613 785
(	616 776 619 785
home 	619 776 652 785
mortgage 	656 776 712 785
interest	715 776 758 785
)	757 776 760 785
, 	762 776 765 785
1098	770 776 798 785
-	798 776 802 785
E 	803 776 811 785
(	814 776 817 785
student 	817 776 861 785
loan 	864 776 889 785
interest	894 776 936 785
)	935 776 939 785
,	941 776 944 785
1098	538 786 569 796
-	569 786 573 796
T 	573 786 583 796
(	583 786 588 796
tuition	588 786 624 796
)	622 786 627 796
• 	540 800 547 809
Form 	551 800 581 809
1099	584 800 613 809
-	613 800 618 809
C 	617 800 628 809
(	629 800 634 809
canceled 	635 800 687 809
debt	690 800 716 809
)	716 800 720 809
• 	540 813 548 823
Form 	551 813 580 823
1099	584 813 612 823
-	612 813 616 823
A 	616 813 625 823
(	628 813 631 823
acquisition 	632 813 693 823
or 	696 813 708 823
abandonment 	712 813 791 823
of 	794 813 806 823
secured 	809 813 854 823
property	858 813 907 823
)	905 813 909 823
Use 	553 828 578 837
Form 	581 828 609 837
W	613 828 627 837
-	626 828 631 837
9 	629 828 637 837
only 	642 828 666 837
if 	669 828 676 837
you 	679 828 700 837
are 	704 828 722 837
a 	726 828 733 837
U.S. 	737 828 761 837
person 	765 828 805 837
(	808 828 812 837
including 	812 828 864 837
a 	869 828 876 837
resident	880 828 926 837
alien	540 838 568 847
)	565 838 570 847
, 	571 838 573 847
to 	578 838 589 847
provide 	593 838 637 847
your 	639 838 666 847
correct 	669 838 710 847
TIN	713 838 732 847
.	734 838 736 847
If 	553 851 563 860
you 	562 851 585 860
do 	588 851 604 860
not 	607 851 627 860
return 	629 851 663 860
Form 	667 851 697 860
W	701 851 715 860
-	714 851 718 860
9 	719 851 726 860
to 	730 851 741 860
the 	745 851 762 860
requester 	766 851 822 860
with 	825 851 848 860
a 	852 851 859 860
TIN	863 851 883 860
, 	883 851 886 860
you 	889 851 910 860
might	914 851 947 860
be 	540 861 556 871
subject 	558 861 602 871
to 	605 861 616 871
backup 	619 861 662 871
withholding	665 861 732 871
. 	732 861 735 871
See 	740 861 763 871
What 	765 861 796 871
is 	800 861 809 871
backup 	813 861 856 871
withholding	858 861 926 871
,	928 861 930 871
later	540 872 567 879
.	565 872 569 879
Form 	824 889 849 899
W	851 889 868 899
-	869 889 874 899
9 	873 889 883 899
(	887 889 891 899
Rev. 	891 889 912 899
10-2018	916 889 958 899
)	957 889 961 899

Form	61 54 89 60
W	97 39 136 61
-	128 39 145 61
9	142 39 166 61
Request 	388 40 469 56
for 	477 40 503 56
Taxpayer	510 40 601 56
Give 	797 47 832 56
Form 	833 47 869 56
to 	873 47 886 56
the	890 47 913 56
(	61 66 67 76
Rev. 	65 66 88 76
October 	90 66 132 76
2018	134 66 160 76
)	158 66 162 76
Identification 	300 58 430 72
Number 	438 58 516 72
and 	522 58 558 72
Certification	565 58 688 72
Department 	61 78 117 86
of 	119 78 129 86
the 	130 78 146 86
Treasury	148 78 189 86
requester	799 62 865 71
. 	865 62 868 71
Do 	872 61 892 71
not	896 61 920 71
send 	798 74 832 83
to 	835 74 849 83
the 	854 74 876 83
IRS	881 74 904 83
.	905 74 907 83
Internal 	62 86 96 93
Revenue 	99 86 139 93
Service	142 86 177 93
Go 	283 84 304 95
to 	306 84 319 94
www.irs.gov/FormW9 	321 84 454 94
for 	458 84 474 94
instructions 	478 84 552 94
and 	554 84 577 94
the 	580 84 601 94
latest 	604 84 638 94
information	642 84 712 94
.	713 84 716 94
1 	103 99 110 109
Name 	114 99 146 109
(	148 99 151 109
as 	152 99 162 109
shown 	165 99 198 109
on 	202 99 214 109
your 	217 99 240 109
income 	242 99 278 109
tax 	282 99 298 109
return	301 99 329 109
)	330 99 333 109
. 	334 99 337 109
Name 	339 99 369 109
is 	372 99 380 109
required 	384 99 425 109
on 	428 99 441 109
this 	444 99 461 109
line	465 99 482 109
; 	481 99 485 109
do 	488 99 501 109
not 	505 99 521 109
leave 	524 99 550 109
this 	553 99 571 109
line 	573 99 592 109
blank	594 99 622 109
.	622 99 625 109
3D 	103 116 121 124
SYSTEMS 	126 116 193 124
ORD	199 116 229 124
2 	102 129 112 138
Business 	114 129 161 138
name	164 129 192 138
/	190 129 196 138
disregarded 	196 129 256 138
entity 	258 129 286 138
name	289 129 317 138
, 	317 129 320 138
if 	324 129 330 138
different 	332 129 373 138
from 	377 129 399 138
above	402 129 434 138
3 	102 161 110 171
Check 	114 161 147 170
appropriate 	150 161 209 170
box 	212 161 230 170
for 	233 161 247 170
federal 	250 161 284 170
tax 	287 161 303 170
classification 	306 161 370 170
of 	374 161 384 170
the 	386 161 402 170
person 	406 161 439 170
whose 	442 161 476 170
name 	480 161 506 170
is 	510 161 518 170
entered 	521 161 560 170
on 	563 161 575 170
line 	578 161 596 170
1. 	600 161 609 170
Check 	611 161 644 170
only 	647 161 669 170
one 	671 161 691 170
of 	694 161 705 170
the	707 161 723 170
following 	115 172 161 180
seven 	164 172 193 180
boxes	196 172 228 180
.	228 172 232 180
4 	737 160 748 169
Exemptions 	751 160 811 169
(	814 160 818 169
codes 	817 160 848 169
apply 	851 160 879 169
only 	882 160 904 169
to	905 160 916 169
certain 	738 170 773 178
entities	776 170 812 178
, 	813 170 815 178
not 	819 170 835 178
individuals	838 170 891 178
; 	892 170 894 178
see	897 170 915 178
instructions 	739 180 797 189
on 	801 180 813 189
page 	816 180 842 189
3	844 180 852 189
)	850 180 854 189
:	854 180 858 189
☐	109 190 123 201
Individual	130 194 178 203
/	178 194 183 203
sole 	183 194 204 203
proprietor 	206 194 256 203
or	259 194 270 203
C 	313 190 323 201
Corporation	325 190 385 201
☑	292 189 306 199
☐	408 188 422 198
single	131 204 165 212
-	161 204 165 212
member 	164 204 207 212
LLC	210 204 230 212
☐	523 188 537 198
☐	638 188 652 198
☐	109 220 123 230
S 	425 193 436 201
Corporation	435 193 499 201
Partnership	543 193 602 200
Trust	656 192 690 198
/	682 192 689 198
estate	687 192 721 198
Exempt 	736 204 776 214
payee 	778 204 809 214
code 	811 204 836 214
(	838 204 842 214
if 	840 204 848 214
any	850 204 868 214
) 	867 204 872 214
12.0	886 204 914 214
Limited 	130 221 170 231
liability 	170 221 206 231
company	209 221 255 231
. 	256 221 258 231
Enter 	261 221 288 231
the 	290 221 306 231
tax 	310 221 325 231
classification 	328 221 392 231
(	396 221 399 231
C	398 221 406 231
=	407 221 413 231
C 	413 221 422 231
corporation	425 221 482 231
, 	484 221 485 231
S	489 221 496 231
=	497 221 502 231
S 	502 221 510 231
corporation	513 221 570 231
, 	572 221 574 231
P	577 221 584 231
=	585 221 590 231
Partnership	592 221 649 231
) 	649 221 652 231
►	654 221 664 231
C	686 220 699 228
Exemption 	738 235 792 245
from 	796 235 818 245
FATCA 	822 235 858 245
reporting	861 235 905 245
code 	740 249 769 259
(	766 249 772 258
if 	771 249 778 258
any	779 249 798 258
)	796 249 801 258
E	867 249 877 257
☐	109 278 123 288
(	736 279 744 285
Applies 	738 278 770 285
to 	769 278 777 285
accounts 	778 278 812 285
maintained 	814 278 854 285
outside 	855 278 882 285
the 	884 278 896 285
U.S.	897 278 912 285
)	913 278 916 285
Note	130 235 158 245
: 	156 235 160 245
Check 	162 235 196 245
the 	198 235 214 245
appropriate 	217 235 274 245
box 	278 235 297 245
in 	300 235 309 245
the 	312 235 328 245
line 	331 235 348 245
above 	351 235 382 245
for 	385 235 398 245
the 	401 235 417 245
tax 	420 235 436 245
classification 	439 235 503 245
of 	507 235 517 245
the 	520 235 536 245
single	538 235 568 245
-	569 235 572 245
member 	573 235 614 245
owner	617 235 649 245
. 	649 235 650 245
Do 	657 235 672 245
not 	675 235 692 245
check	694 235 725 245
LLC 	131 245 152 254
if 	154 245 162 254
the 	164 245 180 254
LLC 	183 245 203 254
is 	207 245 214 254
classified 	218 245 264 254
as 	268 245 278 254
a 	282 245 288 254
single	292 245 321 254
-	321 245 324 254
member 	325 245 366 254
LLC 	369 245 390 254
that 	393 245 412 254
is 	416 245 423 254
disregarded 	427 245 487 254
from 	490 245 513 254
the 	516 245 532 254
owner 	536 245 566 254
unless 	569 245 601 254
the 	604 245 621 254
owner 	624 245 655 254
of 	658 245 668 254
the 	670 245 686 254
LLC 	689 245 710 254
is	714 245 722 254
another 	131 255 169 264
LLC 	173 255 193 264
that 	196 255 216 264
is 	219 255 227 264
not 	230 255 247 264
disregarded 	250 255 310 264
from 	314 255 336 264
the 	339 255 356 264
owner 	359 255 390 264
for 	393 255 406 264
U.S. 	409 255 430 264
federal 	434 255 467 264
tax 	472 255 487 264
purposes	490 255 536 264
. 	538 255 540 264
Otherwise	543 255 594 264
, 	594 255 596 264
a 	600 255 606 264
single	609 255 638 264
-	639 255 642 264
member 	643 255 685 264
LLC 	688 255 709 264
that	712 255 731 264
is 	131 265 142 274
disregarded 	142 265 202 274
from 	206 265 228 274
the 	232 265 247 274
owner 	250 265 282 274
should 	285 265 318 274
check 	321 265 352 274
the 	354 265 370 274
appropriate 	373 265 432 274
box 	435 265 454 274
for 	457 265 470 274
the 	473 265 489 274
tax 	492 265 508 274
classification 	511 265 575 274
of 	578 265 589 274
its 	592 265 604 274
owner	606 265 638 274
.	636 265 639 274
Other 	130 280 160 289
(	161 280 168 289
see 	165 280 184 289
instructions	186 280 245 289
)	244 280 247 289
5 	103 292 112 302
Address 	114 292 157 301
(	160 292 164 301
number	164 292 201 301
, 	202 292 204 301
street	208 292 236 301
, 	237 292 238 301
and 	242 292 261 301
apt	264 292 280 301
. 	281 292 283 301
or 	287 292 297 301
suite 	300 292 324 301
no	327 292 340 301
.	341 292 342 301
) 	342 292 346 301
See 	349 292 368 301
instructions	371 292 430 301
.	430 292 433 301
154 	102 309 125 320
Regent's 	131 309 189 319
Park 	195 309 225 319
Road	230 309 265 319
6 	103 323 112 331
City	114 322 136 330
, 	136 322 138 330
state	141 322 167 330
, 	167 322 169 330
and 	172 322 192 330
ZIP 	194 322 212 330
code	214 322 241 330
London	103 338 154 349
, 	155 338 158 348
Greater 	162 338 213 348
London	219 338 270 348
, 	270 338 274 348
NW1 	280 338 308 348
8XN	315 338 342 348
7 	101 352 110 361
List 	114 352 133 361
account 	136 352 176 361
number	180 352 218 361
(	217 352 220 361
s	220 352 226 361
) 	225 352 229 361
here 	233 352 254 361
(	256 352 261 361
optional	260 352 300 361
)	300 352 302 361
Part 	70 383 105 391
I	107 383 110 391
Taxpayer 	150 381 221 394
Identification 	227 381 324 394
Number 	331 381 390 394
(	396 381 400 394
TIN	400 381 425 394
)	426 381 430 394
003906967616EUR	448 368 576 376
Requester's 	634 292 694 301
name 	698 292 725 301
and 	729 292 748 301
address 	750 292 791 301
(	794 292 798 301
optional	797 292 837 301
)	838 292 841 301
Enter 	62 397 93 408
your 	96 397 122 407
TIN 	125 397 144 407
in 	149 397 158 407
the 	162 397 180 407
appropriate 	184 397 249 407
box	253 397 275 407
. 	275 397 277 407
The 	281 397 303 407
TIN 	306 397 326 407
provided 	330 397 381 407
must 	385 397 413 407
match 	417 397 452 407
the 	456 397 474 407
name 	478 397 509 407
given 	513 397 544 407
on 	547 397 562 407
line 	565 397 585 407
1 	589 397 594 407
to 	599 397 610 407
avoid	614 397 646 407
backup 	64 408 105 419
withholding	108 408 174 419
. 	176 408 178 419
For 	183 408 201 419
individuals	205 408 264 419
, 	265 408 268 419
this 	272 408 292 419
is 	296 408 305 419
generally 	309 408 360 419
your 	364 408 389 419
social 	393 408 425 419
security 	430 408 474 419
number 	478 408 521 419
(	525 408 529 419
SSN	529 408 553 419
)	554 408 558 419
. 	558 408 561 419
However	566 408 616 419
, 	617 408 619 419
for 	624 408 639 419
a	642 408 649 419
resident 	64 420 108 430
alien	112 420 138 430
, 	140 420 141 430
sole 	146 420 169 430
proprietor	173 420 229 430
, 	230 420 232 430
or 	237 420 248 430
disregarded 	252 420 320 430
entity	324 420 355 430
, 	356 420 358 430
see 	362 420 382 430
the 	386 420 404 430
instructions 	408 420 474 430
for 	477 420 493 430
Part 	497 420 520 430
I	524 420 526 430
, 	528 420 530 430
later	534 420 560 430
. 	560 420 562 430
For 	567 420 586 430
other	589 420 619 430
entities	62 430 104 442
, 	104 430 106 441
it 	112 430 118 441
is 	122 430 131 441
your 	133 430 160 441
employer 	163 430 217 441
identification 	220 430 292 441
number 	297 430 340 441
(	344 430 347 441
EIN	347 430 366 441
)	367 430 370 441
. 	371 430 373 441
If 	377 430 385 441
you 	388 430 409 441
do 	412 430 428 441
not 	432 430 450 441
have 	454 430 481 441
a 	484 430 492 441
number	495 430 539 441
, 	540 430 542 441
see 	546 430 566 441
How 	570 430 596 441
to 	600 430 611 441
get 	614 430 633 441
a	636 430 643 441
TIN	64 443 84 452
, 	82 443 85 452
later	90 443 116 452
.	116 443 117 452
Note	62 456 93 467
: 	91 456 96 466
If 	100 456 107 466
the 	110 456 128 466
account 	131 456 178 466
is 	182 456 191 466
in 	194 456 204 466
more 	208 456 236 466
than 	240 456 265 466
one 	269 456 290 466
name	294 456 326 466
, 	326 456 329 466
see 	333 456 353 466
the 	357 456 374 466
instructions 	379 456 445 466
for 	449 456 464 466
line 	468 456 487 466
1. 	492 456 500 466
Also 	504 456 530 466
see 	533 456 554 466
What 	558 456 587 466
Name 	591 456 624 466
and	628 456 649 466
Number 	62 468 109 478
To 	113 468 126 478
Give 	130 468 156 478
the 	160 468 177 478
Requester 	182 468 240 478
for 	243 468 258 478
guidelines 	262 468 320 478
on 	324 468 338 478
whose 	341 468 379 478
number 	383 468 428 478
to 	430 468 442 478
enter	445 468 475 478
.	476 468 478 478
Social 	680 396 713 404
security 	717 396 760 404
number	763 396 804 404
or	673 444 690 450
Employer 	680 455 732 464
identification 	736 455 804 464
number	808 455 849 464
